=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.06.06 17:05:28 =~=~=~=~=~=~=~=~=~=~=~=
38.87, 32.64, 255.00
38.97, 32.43, 255.00
39.08, 32.01, 255.00
39.18, 31.87, 255.00
39.29, 31.91, 255.00
39.37, 32.20, 255.00
39.46, 32.06, 255.00
39.53, 31.76, 255.00
39.63, 31.41, 255.00
39.73, 31.24, 255.00
39.83, 31.06, 255.00
39.92, 31.17, 255.00
39.98, 31.22, 255.00
40.06, 31.15, 255.00
40.15, 31.39, 255.00
40.26, 31.49, 255.00
40.36, 31.44, 255.00
40.41, 31.58, 255.00
40.49, 31.64, 255.00
40.59, 31.64, 255.00
40.69, 31.61, 255.00
40.80, 31.61, 255.00
40.91, 31.84, 255.00
41.02, 32.32, 255.00
41.11, 32.90, 255.00
41.20, 32.78, 255.00
41.31, 32.91, 255.00
41.41, 32.94, 255.00
41.51, 33.35, 255.00
41.59, 33.79, 255.00
41.68, 33.82, 255.00
41.79, 33.57, 255.00
41.89, 33.66, 255.00
41.97, 33.76, 255.00
42.05, 33.97, 255.00
42.15, 33.86, 255.00
42.24, 33.72, 255.00
42.35, 33.47, 255.00
42.46, 33.24, 255.00
42.57, 33.07, 255.00
42.67, 32.79, 255.00
42.75, 32.58, 255.00
42.81, 32.50, 255.00
42.91, 32.52, 255.00
43.02, 32.45, 255.00
43.05, 32.43, 255.00
43.14, 32.43, 255.00
43.23, 32.55, 255.00
43.26, 32.71, 255.00
43.37, 32.65, 255.00
43.47, 32.74, 255.00
43.51, 32.61, 255.00
43.60, 32.55, 255.00
43.72, 32.54, 255.00
43.83, 32.37, 255.00
43.91, 32.16, 255.00
43.99, 31.84, 255.00
44.07, 31.61, 255.00
44.18, 31.45, 255.00
44.26, 31.30, 255.00
44.33, 31.54, 255.00
44.41, 32.03, 255.00
44.53, 32.11, 255.00
44.59, 32.66, 255.00
44.65, 32.91, 255.00
44.76, 33.14, 255.00
44.87, 33.42, 255.00
44.92, 33.43, 255.00
45.00, 33.63, 255.00
45.08, 34.09, 255.00
45.13, 33.87, 255.00
45.24, 33.72, 255.00
45.29, 33.78, 255.00
45.36, 34.17, 255.00
45.42, 34.15, 255.00
45.48, 33.83, 255.00
45.59, 33.82, 255.00
45.65, 33.63, 255.00
45.72, 33.42, 255.00
45.84, 33.26, 255.00
45.91, 33.37, 255.00
45.96, 33.24, 255.00
46.08, 33.13, 255.00
46.15, 32.99, 255.00
46.20, 32.88, 255.00
46.33, 33.38, 255.00
46.41, 33.52, 255.00
46.48, 33.60, 255.00
46.57, 33.91, 255.00
46.69, 33.70, 255.00
46.78, 33.72, 255.00
46.82, 33.71, 255.00
46.94, 33.53, 255.00
47.00, 33.81, 255.00
47.06, 34.06, 255.00
47.18, 34.32, 255.00
47.24, 34.64, 255.00
47.31, 34.68, 255.00
47.44, 34.90, 255.00
47.56, 34.82, 255.00
47.67, 35.07, 255.00
47.72, 35.11, 255.00
47.82, 34.83, 255.00
47.94, 34.62, 255.00
48.06, 34.81, 255.00
48.11, 34.74, 255.00
48.20, 34.78, 255.00
48.32, 34.88, 255.00
