=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.06.06 21:56:39 =~=~=~=~=~=~=~=~=~=~=~=
16.0 255, 67.47
53.57, 47.54, 255, 65.08
53.63, 47.53, 255, 65.08
53.66, 47.78, 255, 65.08
53.78, 47.82, 255, 65.08
53.79, 47.16, 255, 65.08
53.92, 47.13, 255, 65.08
53.95, 46.99, 255, 65.08
54.05, 47.33, 255, 65.08
54.08, 47.45, 255, 65.08
54.15, 47.06, 255, 65.08
54.22, 47.04, 255, 65.08
54.24, 47.35, 255, 65.08
54.36, 47.61, 255, 65.08
54.37, 47.72, 255, 65.08
54.46, 47.62, 255, 65.08
54.52, 47.81, 255, 65.08
54.59, 47.96, 255, 65.08
54.66, 48.14, 255, 65.08
54.69, 47.62, 255, 65.08
54.81, 47.60, 255, 65.08
54.82, 47.18, 255, 65.08
54.94, 46.92, 255, 65.08
54.97, 46.41, 255, 65.08
55.04, 46.88, 255, 65.08
55.12, 47.29, 255, 65.08
55.13, 47.32, 255, 65.08
55.25, 47.46, 255, 65.08
55.27, 46.98, 255, 65.08
55.36, 47.05, 255, 65.08
55.42, 46.88, 255, 65.08
55.43, 46.64, 255, 65.08
55.56, 46.93, 255, 65.08
55.57, 47.62, 255, 65.08
55.64, 47.35, 255, 65.08
55.73, 46.99, 255, 65.08
55.73, 46.58, 255, 65.08
55.86, 46.83, 255, 65.08
55.88, 46.78, 255, 65.08
55.93, 46.42, 255, 65.08
56.02, 47.05, 255, 65.08
56.04, 47.41, 255, 65.08
56.14, 47.59, 255, 65.08
56.19, 47.74, 255, 65.08
56.21, 46.85, 255, 65.08
56.34, 46.14, 255, 65.08
56.34, 45.62, 255, 65.08
56.39, 46.38, 255, 65.08
56.50, 47.03, 255, 65.08
56.51, 47.54, 255, 65.08
56.62, 47.50, 255, 65.08
56.66, 47.59, 255, 65.08
56.67, 47.47, 255, 65.08
56.80, 47.52, 255, 65.08
56.82, 47.13, 255, 65.08
56.84, 47.49, 255, 65.08
56.95, 47.37, 255, 65.08
56.97, 47.05, 255, 65.08
57.01, 46.82, 255, 65.08
57.12, 46.61, 255, 65.08
57.13, 46.55, 255, 65.08
57.18, 46.35, 255, 65.08
57.29, 46.47, 255, 65.08
57.29, 46.45, 255, 65.08
57.34, 46.72, 255, 65.08
57.45, 47.21, 255, 65.08
57.45, 47.95, 255, 65.08
57.52, 48.46, 255, 65.08
57.61, 48.47, 255, 65.08
57.61, 48.29, 255, 65.08
57.68, 48.29, 255, 65.08
57.77, 48.24, 255, 65.08
57.78, 48.05, 255, 65.08
57.82, 47.65, 255, 65.08
57.93, 47.69, 255, 65.08
57.94, 48.03, 255, 65.08
57.98, 47.63, 255, 65.08
58.10, 47.87, 255, 65.08
58.11, 48.33, 255, 65.08
58.13, 49.20, 255, 65.08
58.27, 48.90, 255, 65.08
58.27, 48.51, 255, 65.08
58.29, 47.99, 255, 65.08
58.42, 47.21, 255, 65.08
58.43, 46.79, 255, 65.08
58.47, 46.83, 255, 65.08
58.59, 46.72, 255, 65.08
58.60, 46.33, 255, 65.08
58.61, 46.24, 255, 65.08
58.76, 46.23, 255, 65.08
58.76, 46.12, 255, 65.08
58.78, 45.80, 255, 65.08
58.90, 45.95, 255, 65.08
58.93, 45.76, 255, 65.08
58.94, 45.69, 255, 65.08
59.06, 45.61, 255, 65.08
59.10, 45.89, 255, 65.08
59.12, 46.44, 255, 65.08
59.22, 46.61, 255, 65.08
59.27, 46.70, 255, 65.08
59.27, 46.47, 255, 65.08
59.35, 46.65, 255, 65.08
59.43, 47.07, 255, 65.08
59.43, 47.20, 255, 65.08
59.47, 47.20, 255, 65.08
59.58, 47.47, 255, 65.08
59.60, 48.33, 255, 65.08
59.62, 49.00, 255, 65.08
59.71, 48.59, 255, 65.08
59.78, 48.25, 255, 65.08
59.78, 48.13, 255, 65.08
59.86, 47.83, 255, 65.08
59.94, 47.57, 255, 65.08
59.95, 47.65, 255, 65.08
59.99, 48.11, 255, 65.08
60.10, 48.81, 255, 65.08
60.12, 49.02, 255, 65.08
60.14, 49.25, 255, 65.08
60.24, 49.00, 255, 65.08
60.29, 48.23, 255, 65.08
60.29, 47.89, 255, 65.08
60.38, 47.29, 255, 65.08
60.46, 46.45, 255, 65.08
60.47, 46.32, 255, 65.08
60.49, 46.07, 255, 65.08
60.62, 46.37, 255, 65.08
60.64, 46.39, 255, 65.08
60.66, 46.15, 255, 65.08
60.78, 46.70, 255, 65.08
60.82, 47.32, 255, 65.08
60.82, 47.91, 255, 65.08
60.85, 48.30, 255, 65.08
60.98, 48.49, 255, 65.08
60.99, 47.92, 255, 65.08
61.00, 47.94, 255, 65.08
61.09, 48.09, 255, 65.08
61.17, 48.59, 255, 65.08
61.17, 49.40, 255, 65.08
61.20, 49.09, 255, 65.08
61.29, 49.26, 255, 65.08
61.35, 48.96, 255, 65.08
61.35, 48.76, 255, 65.08
61.43, 48.80, 255, 65.08
61.50, 48.51, 255, 65.08
61.53, 49.11, 255, 65.08
61.54, 49.35, 255, 65.08
61.65, 49.03, 255, 65.08
61.71, 48.79, 255, 65.08
61.71, 49.28, 255, 65.08
61.75, 49.29, 255, 65.08
61.84, 48.72, 255, 65.08
61.89, 47.99, 255, 65.08
61.89, 48.65, 255, 65.08
61.93, 49.17, 255, 65.08
62.04, 49.47, 255, 65.08
62.07, 49.19, 255, 65.08
62.08, 48.45, 255, 65.08
62.11, 48.40, 255, 65.08
62.21, 48.68, 255, 65.08
62.26, 49.00, 255, 65.08
62.26, 48.82, 255, 65.08
62.30, 49.28, 255, 65.08
62.39, 49.99, 255, 65.08
62.44, 50.81, 255, 65.08
62.44, 51.35, 255, 65.08
62.49, 51.67, 255, 65.08
62.59, 51.49, 255, 65.08
62.62, 51.57, 255, 65.08
62.63, 51.11, 255, 65.08
62.70, 51.57, 255, 65.08
62.78, 51.55, 255, 65.08
62.81, 51.81, 255, 65.08
62.82, 51.42, 255, 65.08
62.85, 50.74, 255, 65.08
62.98, 51.25, 255, 65.08
63.00, 51.47, 255, 65.08
63.00, 50.68, 255, 65.08
63.05, 50.23, 255, 65.08
63.13, 49.73, 255, 65.08
63.18, 49.16, 255, 65.08
63.19, 49.60, 255, 65.08
63.23, 50.27, 255, 65.08
63.35, 50.47, 255, 65.08
63.37, 50.43, 255, 65.08
63.38, 50.21, 255, 65.08
63.41, 50.15, 255, 65.08
63.52, 50.46, 255, 65.08
63.56, 50.60, 255, 65.08
63.56, 49.99, 255, 65.08
63.58, 49.44, 255, 65.08
63.69, 49.81, 255, 65.08
63.74, 50.07, 255, 65.08
63.76, 49.64, 255, 65.08
63.77, 49.31, 255, 65.08
63.84, 48.56, 255, 65.08
63.91, 48.09, 255, 65.08
63.94, 47.82, 255, 65.08
63.94, 48.32, 255, 65.08
63.99, 48.32, 255, 65.08
64.11, 48.41, 255, 65.08
64.13, 48.11, 255, 65.08
64.14, 48.09, 255, 65.08
64.16, 47.96, 255, 65.08
64.25, 47.99, 255, 65.08
64.33, 47.84, 255, 65.08
64.33, 47.75, 255, 65.08
64.34, 48.47, 255, 65.08
64.39, 48.25, 255, 65.08
64.48, 48.59, 255, 65.08
64.53, 48.50, 255, 65.08
64.53, 48.47, 255, 65.08
64.54, 48.51, 255, 65.08
64.57, 48.80, 255, 65.08
64.69, 49.16, 255, 65.08
64.72, 49.73, 255, 65.08
64.72, 49.81, 255, 65.08
64.79, 49.94, 255, 65.08
64.86, 49.96, 255, 65.08
64.92, 50.26, 255, 65.08
64.92, 49.91, 255, 65.08
64.93, 49.83, 255, 65.08
65.01, 49.68, 255, 65.08
65.07, 49.51, 255, 65.08
65.11, 49.43, 0, 65.08
65.35, 49.08, 0, 65.08
65.44, 48.75, 0, 65.08
65.51, 48.14, 0, 65.08
65.51, 48.32, 0, 65.08
65.52, 48.49, 0, 65.08
65.52, 48.58, 0, 65.08
65.52, 48.63, 0, 65.08
65.52, 48.45, 0, 65.08
65.51, 48.29, 0, 65.08
65.47, 47.18, 0, 65.08
65.41, 46.43, 0, 65.08
65.32, 45.97, 0, 65.08
65.31, 46.01, 0, 65.08
65.22, 45.45, 0, 65.08
65.13, 44.93, 0, 65.08
65.08, 44.57, 255, 65.08
64.72, 43.91, 255, 65.08
64.58, 43.81, 255, 65.08
64.50, 44.02, 255, 65.08
64.35, 44.29, 255, 65.08
64.31, 44.22, 255, 65.08
64.15, 44.50, 255, 65.08
6
